registro_id,fecha,centro,turno,pedidos,unidades,lineas,distancia_m,ocupacion_pct,operarios,urgentes_pct,promocion,carga_proxy_1,carga_proxy_2,horas_persona,costo_cierre_clp,ruido_1,ruido_2,ruido_3,ruido_4,rol_particion
R0441,2026-02-25,C1,Manana,144,278,171,1776.9757,81.0869,12,7.3779,1,141.0712,143.2275,11.0397,83797.7416,0.1457,0.2731,-0.4008,1.2996,entrenamiento
R0442,2026-02-25,C2,Tarde,148,457,170,662.0515,90.4735,7,0.4850,0,148.8701,144.9655,19.4334,147348.0909,-0.0269,-0.5889,0.1225,0.5894,entrenamiento
R0443,2026-02-25,C3,Manana,123,397,141,920.5022,51.1051,15,12.6255,1,124.8633,121.9443,4.3499,33485.6060,0.2956,1.6575,1.1756,-1.3882,entrenamiento
R0444,2026-02-25,C4,Manana,184,428,237,1652.0345,65.3049,17,0.7148,0,183.3424,188.6851,11.8257,89371.5253,1.8390,-0.8974,-0.4709,-1.3915,entrenamiento
R0445,2026-02-25,C5,Tarde,146,403,161,1376.7286,39.5209,11,2.4656,1,148.3227,147.1659,12.5184,93447.1077,2.7635,-1.0905,1.3940,0.4263,entrenamiento
R0446,2026-02-25,C6,Manana,132,358,170,993.9859,71.8137,8,22.1053,0,135.8582,132.5786,10.4843,75782.4955,-1.2250,-1.6125,0.7813,0.9530,entrenamiento
R0447,2026-02-25,C7,Manana,159,465,156,1721.0202,NA,14,28.3068,0,162.0417,158.4453,7.8923,58491.8119,0.0230,-1.0174,0.1798,-1.4727,entrenamiento
R0448,2026-02-25,C8,Manana,161,314,183,745.9160,83.2392,9,28.1942,0,162.0927,156.6600,13.8501,103873.8313,-0.8452,-1.9398,0.9663,0.2825,entrenamiento
R0449,2026-02-26,C1,Tarde,170,340,213,520.6669,88.5363,12,9.0306,1,168.3301,162.3642,15.7887,120258.0844,-0.2269,-0.4623,0.3258,-0.1884,entrenamiento
R0450,2026-02-26,C2,Manana,131,344,147,1465.9146,67.8170,14,15.7417,1,132.7247,127.0271,5.4301,41243.3962,0.4905,0.4916,-0.1156,-1.7380,entrenamiento
R0451,2026-02-26,C3,Tarde,141,292,159,1864.5481,73.1230,13,28.5460,1,142.0402,146.4328,9.0660,67070.1766,-0.2525,0.6373,-0.0876,-0.7763,entrenamiento
R0452,2026-02-26,C4,Tarde,128,252,178,2076.7353,65.2789,9,25.4809,1,126.2874,133.1157,7.6907,55363.5855,0.4508,-0.3723,-0.2563,0.7542,entrenamiento
R0453,2026-02-26,C5,Manana,150,318,191,1672.5600,42.2377,8,27.3371,1,153.1260,151.2742,11.2353,82965.9471,0.1814,1.1344,-0.8806,1.2803,entrenamiento
R0454,2026-02-26,C6,Tarde,157,364,195,2118.0860,61.7165,15,18.3737,1,160.1100,151.9693,11.1497,84701.2939,-1.4597,-0.9475,0.4781,-0.4979,entrenamiento
R0455,2026-02-26,C7,Manana,149,387,142,1577.2527,79.1713,11,0.4342,0,146.1407,138.9609,9.5142,71095.3122,0.8764,-0.2795,0.0494,0.0118,entrenamiento
R0456,2026-02-26,C8,Tarde,144,301,187,1669.1950,84.9834,13,22.6497,0,139.5826,147.3633,14.8832,112304.4401,-1.0131,-0.2966,0.2628,-1.1714,entrenamiento
R0457,2026-02-27,C1,Tarde,135,463,130,1090.9428,63.0131,7,24.7986,1,134.5349,129.7760,10.4713,80525.4840,0.9287,-0.1210,-0.8024,0.0239,entrenamiento
R0458,2026-02-27,C2,Tarde,149,282,178,514.0187,59.1176,16,11.1710,0,151.2050,145.0918,5.2628,37684.6703,1.8662,3.0936,0.5514,0.1745,entrenamiento
R0459,2026-02-27,C3,Manana,170,498,190,561.4044,49.5605,7,6.3032,0,166.3682,162.0135,11.7341,87467.6368,-2.0288,0.3812,0.1002,-0.5100,entrenamiento
R0460,2026-02-27,C4,Manana,160,501,224,639.8649,74.6791,10,17.7664,0,162.7688,157.6427,11.4384,89596.8075,0.1379,0.9949,-0.1461,0.7281,entrenamiento
R0461,2026-02-27,C5,Tarde,152,454,163,545.6993,60.5112,8,21.5603,1,151.9424,149.5474,7.7563,57209.7333,-0.3982,0.4567,-0.7738,-0.4680,entrenamiento
R0462,2026-02-27,C6,Manana,141,483,188,784.2409,47.9427,10,6.5928,0,140.8284,134.4411,6.4643,49596.4287,-0.3652,-1.3530,0.7037,-0.6237,entrenamiento
R0463,2026-02-27,C7,Tarde,158,421,182,2091.5537,91.0172,14,20.2793,1,157.0960,163.4192,17.5478,131855.5673,-0.6690,0.4460,-0.1059,0.9927,entrenamiento
R0464,2026-02-27,C8,Tarde,160,287,189,509.7608,56.0060,8,12.9560,0,163.7053,157.2356,9.5819,72225.2704,-0.2201,0.7571,-1.2594,0.6736,entrenamiento
R0465,2026-02-28,C1,Manana,151,378,153,1115.8183,57.3673,12,24.8389,0,152.3981,147.6889,4.2058,31329.3269,-0.5318,-0.1351,0.2365,0.2602,entrenamiento
R0466,2026-02-28,C2,Manana,144,221,145,1045.3417,85.8578,16,4.3820,1,136.1223,133.7124,10.1939,76253.1703,0.1547,-0.7347,-0.5732,-0.0419,entrenamiento
R0467,2026-02-28,C3,Manana,140,429,141,2117.1492,80.4109,15,9.9805,0,139.7474,139.3104,13.0466,98568.7150,-1.4442,-0.3492,-0.1783,0.6873,entrenamiento
R0468,2026-02-28,C4,Tarde,150,435,174,1139.5353,66.4956,10,20.6031,0,149.7565,147.3884,10.5010,79963.7712,-1.7744,1.1766,-0.9108,-0.1908,entrenamiento
R0469,2026-02-28,C5,Tarde,155,541,198,1375.8123,60.4632,7,4.9850,0,155.9831,145.3581,11.5379,85502.5171,-1.5347,0.9432,-0.7246,-0.0943,entrenamiento
R0470,2026-02-28,C6,Tarde,138,356,167,580.9374,58.9324,11,7.8208,0,138.4447,146.0753,7.2426,54775.9674,0.2970,-1.4186,0.1194,0.1177,entrenamiento
R0471,2026-02-28,C7,Manana,155,279,205,539.4054,45.4996,14,19.6051,0,151.9320,155.3565,7.2888,52929.3384,0.8847,2.2047,1.1171,0.7370,entrenamiento
R0472,2026-02-28,C8,Tarde,169,417,220,952.5246,89.2316,8,16.4279,1,170.4299,164.9729,18.2440,136430.2245,0.4392,1.6463,1.7652,0.6137,entrenamiento
R0473,2026-03-01,C1,Manana,133,317,137,429.9761,60.2813,17,18.4094,0,136.1504,131.4825,4.5749,32123.6142,-0.1608,0.2904,0.4483,1.0596,entrenamiento
R0474,2026-03-01,C2,Manana,154,487,209,510.4230,35.5091,9,28.1298,0,157.8568,147.7871,16.4100,123001.2343,1.1962,1.7686,-0.8585,-1.5324,entrenamiento
R0475,2026-03-01,C3,Manana,154,296,193,744.3674,80.4729,8,25.9228,1,151.6394,154.8065,11.3826,87020.5208,0.2148,-0.9251,-0.0127,0.1977,entrenamiento
R0476,2026-03-01,C4,Manana,165,321,179,741.7153,46.1333,16,13.1492,0,166.1255,161.6421,6.7990,49812.9476,-0.9375,-2.2088,-1.1995,-0.5946,entrenamiento
R0477,2026-03-01,C5,Tarde,134,294,186,1360.4743,47.1907,14,19.7752,0,133.4971,133.8598,7.3440,55004.3358,-0.1991,0.7898,0.6903,0.4152,entrenamiento
R0478,2026-03-01,C6,Manana,165,359,154,1339.4224,66.8052,13,17.4210,1,161.4405,167.6573,5.8674,41454.6807,0.6104,0.9851,-0.2365,-1.0080,entrenamiento
R0479,2026-03-01,C7,Tarde,149,279,164,2020.3645,64.8497,8,7.4446,0,150.3150,155.3109,10.9771,82335.2587,1.6213,-0.6009,-1.7367,0.7011,entrenamiento
R0480,2026-03-01,C8,Tarde,137,316,164,NA,74.8514,12,11.6444,0,146.0483,145.2819,9.6286,70625.8346,-1.4916,-0.1339,-1.0535,-0.8576,entrenamiento
R0481,2026-03-02,C1,Manana,172,355,228,407.4830,78.6125,17,9.4068,0,170.6666,172.5242,8.1977,58819.2390,0.1290,-1.1038,1.2173,1.3399,entrenamiento
R0482,2026-03-02,C2,Manana,176,548,206,1773.9911,62.7569,11,23.1685,1,173.8568,169.7899,12.3681,92070.9288,-1.3691,0.9209,-0.0133,-0.2549,entrenamiento
R0483,2026-03-02,C3,Tarde,144,427,161,2174.4642,64.6328,11,5.2908,0,143.1630,148.6377,9.1312,68353.4905,-0.9931,-0.1152,-0.7526,-0.7470,entrenamiento
R0484,2026-03-02,C4,Tarde,144,485,137,NA,82.3801,16,17.0562,1,143.1231,138.0784,10.5929,80266.9763,-0.7017,1.3676,-1.0405,-0.9551,entrenamiento
R0485,2026-03-02,C5,Tarde,134,350,182,1212.4604,44.1813,15,9.9099,1,133.8125,139.7219,7.1656,53356.1490,0.9122,-0.1752,0.1511,0.2427,entrenamiento
R0486,2026-03-02,C6,Manana,150,415,210,1547.1269,79.4886,17,21.2134,0,152.0678,148.6157,11.2822,81355.6793,0.2750,-1.1829,-0.0054,-0.3453,entrenamiento
R0487,2026-03-02,C7,Tarde,144,408,138,1540.4461,55.4256,10,19.8766,0,146.1361,139.3340,8.8772,63272.0329,-2.4736,0.6193,1.2110,0.1074,entrenamiento
R0488,2026-03-02,C8,Manana,146,466,148,1376.4899,75.8054,13,2.8440,0,147.8140,143.7158,8.7701,65510.5891,1.7930,-2.1513,0.8306,-0.1157,entrenamiento
R0489,2026-03-03,C1,Tarde,165,517,181,2180.1589,65.0800,8,20.0815,1,163.9482,167.9048,11.2079,84797.0741,-0.1608,-0.2426,0.4236,-1.1674,entrenamiento
R0490,2026-03-03,C2,Manana,142,449,192,575.7470,50.7583,14,19.0128,0,137.4903,147.7813,4.5380,36740.9091,-1.3128,-0.3675,0.0102,1.3021,entrenamiento
R0491,2026-03-03,C3,Tarde,140,472,184,1194.0335,80.2861,10,14.0138,0,147.8091,147.6416,13.8852,103494.6569,-1.7142,1.0286,-1.2637,0.4926,entrenamiento
R0492,2026-03-03,C4,Tarde,139,264,171,1254.0987,59.8362,12,14.6053,0,142.7445,138.2636,3.9621,29171.0964,1.1629,0.3221,0.6906,0.1470,entrenamiento
R0493,2026-03-03,C5,Tarde,152,355,198,1004.6353,58.6537,8,18.4296,1,150.6188,150.5402,9.0434,66699.7475,1.3596,1.5625,-0.2578,2.5576,entrenamiento
R0494,2026-03-03,C6,Manana,149,310,151,NA,68.6737,16,15.5713,1,149.7476,151.1874,8.1393,63161.7867,-1.5686,-1.4694,-1.4856,-2.4379,entrenamiento
R0495,2026-03-03,C7,Tarde,161,395,216,1929.1890,52.4852,9,2.6303,0,163.4665,161.4814,11.4250,86327.9372,-0.3828,0.4874,0.2874,0.6393,entrenamiento
R0496,2026-03-03,C8,Manana,148,412,184,1235.4309,59.2611,9,25.8092,1,149.6243,146.6825,7.3392,53530.5359,-0.9134,1.0392,-0.9910,0.1343,entrenamiento
R0497,2026-03-04,C1,Manana,145,264,161,1207.7516,87.4601,12,1.7750,0,148.9497,140.1532,10.8142,78776.2768,0.1945,0.2177,-0.5635,-0.9565,entrenamiento
R0498,2026-03-04,C2,Manana,163,334,194,2073.4585,38.8703,10,14.1958,1,159.7711,162.7940,12.4478,93407.1641,-0.2772,-1.1361,-1.0569,-0.5811,entrenamiento
R0499,2026-03-04,C3,Manana,162,520,175,701.6777,85.3161,9,25.0741,0,163.4290,161.3892,15.1442,112259.2783,-0.2628,0.6594,-0.3001,-1.4069,entrenamiento
R0500,2026-03-04,C4,Tarde,171,490,193,475.2131,83.3385,10,9.2681,0,162.4382,172.0759,16.2162,121867.6033,0.7896,-1.4255,1.0225,-0.5813,entrenamiento
R0501,2026-03-04,C5,Manana,149,401,204,583.1557,55.0545,14,15.4878,0,147.8626,154.4169,6.6006,48532.8669,-0.2252,-0.3007,-0.4013,1.6290,entrenamiento
R0502,2026-03-04,C6,Tarde,153,519,170,557.7798,76.7850,14,19.6135,1,154.3567,156.0838,9.6045,73204.4045,-0.6197,0.2895,0.1489,-1.5835,entrenamiento
R0503,2026-03-04,C7,Tarde,138,336,192,1791.4717,55.6251,8,28.0596,1,134.7332,149.9650,10.4782,79602.3421,1.0570,-0.4535,-0.4176,-3.1144,entrenamiento
R0504,2026-03-04,C8,Manana,131,405,135,1152.6813,74.7333,15,23.1184,1,129.3288,130.6430,7.0660,52680.6587,-0.5478,0.0043,-0.7519,-0.2542,entrenamiento
R0505,2026-03-05,C1,Manana,145,386,185,2077.9096,74.0901,15,11.2845,1,145.3810,155.0541,9.5570,70832.5964,0.9558,-0.4276,-0.4678,-0.0995,entrenamiento
R0506,2026-03-05,C2,Manana,134,434,132,685.0557,82.6741,13,20.4206,1,132.0965,144.2955,8.8297,64563.9877,1.9036,0.1859,0.5669,0.5642,entrenamiento
R0507,2026-03-05,C3,Tarde,132,418,145,1139.6042,77.9069,11,18.3233,0,129.7907,127.6635,10.4352,78450.2977,0.8676,-0.1174,0.7749,-0.1102,entrenamiento
R0508,2026-03-05,C4,Tarde,157,320,212,1887.1633,75.6735,17,17.2801,0,158.1533,150.1928,14.4048,107343.1038,0.8131,-1.1568,-0.8296,-0.1492,entrenamiento
R0509,2026-03-05,C5,Manana,143,420,169,1248.1252,41.5383,10,18.1638,0,143.0557,138.8619,12.9582,99299.6336,0.5226,-0.6492,0.8746,1.7810,entrenamiento
R0510,2026-03-05,C6,Tarde,140,370,175,1995.0311,42.4504,13,11.0650,1,138.2953,143.9111,11.7785,89737.2127,-0.4546,-1.8805,-0.4611,-0.7622,entrenamiento
R0511,2026-03-05,C7,Tarde,156,287,173,1187.0220,44.1276,15,9.3973,1,161.9426,150.0856,10.2007,75784.9886,-0.0856,-0.2428,-1.5688,-0.1190,entrenamiento
R0512,2026-03-05,C8,Tarde,139,293,145,2035.8575,51.4462,15,8.2560,0,144.9624,131.9826,7.1022,53569.6301,-0.8503,0.2797,-0.1960,-0.0843,entrenamiento
R0513,2026-03-06,C1,Manana,130,447,177,2122.6496,72.4179,15,3.9236,0,128.9692,123.6505,9.5221,72435.6569,0.9615,-1.6343,0.1104,-0.1014,entrenamiento
R0514,2026-03-06,C2,Tarde,135,407,186,1587.3134,75.0206,11,0.8520,1,138.5437,137.7606,8.4737,61145.1093,-0.2115,-0.2113,0.1951,1.6218,entrenamiento
R0515,2026-03-06,C3,Manana,141,299,195,2133.0538,58.1042,16,5.5182,0,143.0879,146.2871,4.3026,30069.9036,0.2385,-1.3669,-1.3318,-1.4663,entrenamiento
R0516,2026-03-06,C4,Tarde,138,215,127,698.5958,71.9457,7,16.0604,1,134.8345,137.8041,7.7821,58439.3872,-0.0139,0.4826,-0.7279,0.6013,entrenamiento
R0517,2026-03-06,C5,Tarde,145,300,158,NA,44.3469,17,4.5059,1,141.8514,135.0571,10.0045,74318.7181,-1.1484,-0.0831,0.0587,-1.3756,entrenamiento
R0518,2026-03-06,C6,Tarde,161,374,194,560.6760,85.4008,14,23.0557,0,161.6602,156.9776,13.7438,104031.2035,0.9058,-1.8402,1.1066,-0.5302,entrenamiento
R0519,2026-03-06,C7,Tarde,152,494,191,2010.3241,41.2880,17,3.2656,0,155.0583,156.3506,13.8217,104255.7251,-0.0758,-0.2415,-0.4503,-1.4511,entrenamiento
R0520,2026-03-06,C8,Manana,136,345,166,1887.8422,53.8474,13,6.2953,0,138.1685,128.7727,4.4930,31448.6076,-0.6670,-0.3996,0.5357,-1.2433,entrenamiento
R0521,2026-03-07,C1,Manana,156,247,205,1585.7826,48.0899,7,5.6211,0,152.7969,152.0008,9.5226,70796.4776,0.2180,0.1118,2.1502,-1.3969,entrenamiento
R0522,2026-03-07,C2,Manana,149,393,171,701.4452,60.6851,7,22.6534,1,144.7560,149.6079,9.4890,72954.0261,0.6447,0.6730,-0.4695,1.0009,entrenamiento
R0523,2026-03-07,C3,Tarde,149,322,165,1706.4642,77.5054,12,23.2261,0,151.7575,151.4688,9.4191,70048.5130,1.4494,-0.0595,-0.4114,-0.1915,entrenamiento
R0524,2026-03-07,C4,Tarde,149,238,196,1079.8494,49.7204,9,1.6412,0,150.9994,149.2277,5.8054,44398.1678,-0.4135,0.1332,-1.1695,-1.4863,entrenamiento
R0525,2026-03-07,C5,Tarde,127,193,122,601.7984,35.2616,9,14.4080,0,128.7000,137.7463,9.0504,65899.7452,-0.2836,-1.5345,1.1923,0.7116,entrenamiento
R0526,2026-03-07,C6,Manana,149,515,164,1617.0303,63.8173,10,22.9370,0,150.9619,146.8974,9.1120,68671.5038,-0.0031,-0.4138,-0.0883,-1.6483,entrenamiento
R0527,2026-03-07,C7,Tarde,157,310,148,1711.5973,88.1846,10,2.9258,0,154.9721,161.1224,14.1501,106433.2871,0.2116,-1.0811,-1.3715,-0.9682,entrenamiento
R0528,2026-03-07,C8,Tarde,140,302,140,1833.0199,66.3909,13,0.5560,0,138.6013,138.2042,6.5212,49429.3830,-0.6892,-0.8819,0.5260,0.2586,entrenamiento
R0529,2026-03-08,C1,Manana,147,421,138,869.8101,81.6369,10,5.2254,0,148.1414,151.7485,12.1760,94129.3165,-0.7263,0.3924,-0.6048,-1.0044,entrenamiento
R0530,2026-03-08,C2,Manana,129,377,173,NA,75.5376,10,11.6153,0,129.0954,128.6708,8.3936,62840.0527,1.1072,-0.2370,0.1368,-1.4733,entrenamiento
R0531,2026-03-08,C3,Tarde,167,469,204,500.0308,86.1200,11,15.5477,1,171.2574,161.5748,15.5565,116056.8460,-0.7765,-0.6273,-0.2903,-0.6081,entrenamiento
R0532,2026-03-08,C4,Manana,141,457,149,561.3539,73.1145,8,23.5991,0,135.9138,143.6955,9.5194,70296.7757,-0.7146,-2.1734,0.4929,0.1581,entrenamiento
R0533,2026-03-08,C5,Tarde,158,457,147,1506.0330,88.9839,17,20.6938,0,155.2102,155.7744,16.0903,118895.4427,-0.8109,-0.3966,-0.7547,0.5007,entrenamiento
R0534,2026-03-08,C6,Tarde,147,419,138,1553.3312,84.3084,14,5.4409,1,154.8268,149.6674,14.7160,111150.8838,0.7752,-0.7754,-0.1235,1.6010,entrenamiento
R0535,2026-03-08,C7,Tarde,144,469,149,797.0354,77.1830,12,21.7108,0,147.3580,145.4775,10.2770,79081.5405,-0.4116,-1.1524,-1.3390,0.3734,entrenamiento
R0536,2026-03-08,C8,Manana,121,381,133,2180.6500,36.0042,15,28.1502,0,122.2467,121.2777,12.2266,91863.6103,0.9842,1.5861,-1.1315,-0.6736,entrenamiento
R0537,2026-03-09,C1,Manana,159,480,217,773.8590,82.4874,16,3.8492,0,158.3122,152.6573,11.2994,84815.3362,0.3523,-0.8349,-0.9657,0.8809,entrenamiento
R0538,2026-03-09,C2,Manana,134,364,177,2150.5431,39.8804,9,8.8844,1,133.8104,137.9957,11.2687,85382.0022,1.0457,0.2148,-0.7303,-0.6312,entrenamiento
R0539,2026-03-09,C3,Manana,135,398,160,1942.4773,65.4787,12,25.1082,1,136.4366,132.6546,5.2747,38872.1513,-0.1051,-0.0521,-1.0890,-1.1189,entrenamiento
R0540,2026-03-09,C4,Manana,149,441,156,1142.3260,86.1871,14,17.7485,1,149.6955,144.6658,11.0732,83031.3236,-1.2263,0.5885,0.4333,0.1353,entrenamiento
R0541,2026-03-09,C5,Tarde,146,364,132,2000.5308,84.5435,16,1.3797,1,145.2250,139.7271,12.4693,96313.2380,-0.9347,-1.2750,-1.0192,-0.0936,entrenamiento
R0542,2026-03-09,C6,Tarde,152,328,171,987.7932,45.5404,10,5.6150,1,148.4057,146.3787,11.1980,83192.8691,0.7956,-0.8135,0.2235,-0.3213,entrenamiento
R0543,2026-03-09,C7,Manana,150,390,148,932.2121,74.9686,12,18.8189,1,145.8113,137.8429,9.5690,70637.7295,1.0619,0.2113,0.6567,-0.2717,entrenamiento
R0544,2026-03-09,C8,Manana,146,423,154,1122.2474,69.5193,12,20.6497,0,143.7554,152.2068,6.7901,49864.5775,1.2756,0.3677,0.9663,-0.6511,entrenamiento
R0545,2026-03-10,C1,Manana,159,444,164,558.2365,47.8142,17,19.1995,0,161.1028,160.0907,8.0803,59868.2252,-0.4049,-0.4065,-0.2972,-0.1670,entrenamiento
R0546,2026-03-10,C2,Manana,142,317,161,1016.8980,36.3528,15,0.4808,0,141.6498,148.2508,9.5807,73132.8300,-0.5436,0.2394,-0.6517,-0.3941,entrenamiento
R0547,2026-03-10,C3,Manana,118,248,144,469.5369,57.7442,15,28.2250,0,118.0458,122.8739,6.2523,45894.5257,-0.0631,-0.9961,1.1089,1.0705,entrenamiento
R0548,2026-03-10,C4,Manana,167,399,214,736.8179,37.6168,14,13.8103,0,167.2177,166.4429,13.3013,98357.2667,-0.0420,-1.2066,-0.0995,-1.4931,entrenamiento
R0549,2026-03-10,C5,Tarde,140,459,160,1281.7399,NA,10,1.7636,0,141.5411,132.5513,6.1857,45179.6277,0.3147,-0.3532,0.9021,-0.4733,entrenamiento
R0550,2026-03-10,C6,Tarde,145,452,177,678.3754,36.4512,14,2.5952,1,146.3783,148.1281,12.5836,94175.8874,0.9445,0.5219,0.0351,-0.5810,entrenamiento
R0551,2026-03-10,C7,Tarde,149,478,147,1168.7961,68.2944,14,20.2440,0,151.5389,145.1657,9.5617,71421.4959,-1.4407,0.2663,-0.6322,-0.8897,entrenamiento
R0552,2026-03-10,C8,Manana,118,404,143,2034.3186,49.3466,12,16.9096,1,112.2989,125.2505,5.2771,39652.5846,-1.3544,1.2410,0.2592,0.6271,entrenamiento
R0553,2026-03-11,C1,Manana,151,227,153,1806.2964,66.8575,10,21.7303,1,150.5987,156.7987,9.1855,71130.9995,-0.5579,-1.5492,0.9252,0.4793,entrenamiento
R0554,2026-03-11,C2,Tarde,165,403,185,699.3193,69.3929,11,10.2996,1,162.7738,166.1281,10.8631,82797.3951,-0.1078,0.2245,-0.0498,-1.0519,entrenamiento
R0555,2026-03-11,C3,Manana,130,429,124,2138.1682,72.9253,9,18.3800,1,127.7790,131.6075,9.2044,68788.4001,0.2749,-1.8097,0.6335,-0.6517,entrenamiento
R0556,2026-03-11,C4,Tarde,132,198,169,NA,80.6414,10,18.5195,1,133.4144,129.6377,13.8165,102988.5123,0.4566,-0.6645,0.7707,-1.1644,entrenamiento
R0557,2026-03-11,C5,Tarde,151,444,139,1279.9631,59.7513,10,6.4338,0,150.1156,146.2724,8.2314,61030.0447,-0.7290,0.5220,1.0064,-0.0485,entrenamiento
R0558,2026-03-11,C6,Tarde,155,324,190,468.2121,69.1632,9,24.8468,0,153.7773,159.3767,7.2995,52704.6953,-1.4310,1.0279,-1.3660,0.8258,entrenamiento
R0559,2026-03-11,C7,Tarde,145,460,179,1597.4943,53.6872,16,26.1150,0,148.6884,146.7095,5.5436,39161.0636,-1.0420,-0.7932,1.3064,0.8200,entrenamiento
R0560,2026-03-11,C8,Manana,147,236,150,870.2295,42.6905,16,25.9257,0,149.5328,153.3328,5.9625,45464.2677,-1.5133,0.3028,-1.6929,-0.0727,entrenamiento
R0561,2026-03-12,C1,Tarde,161,344,166,1515.5360,62.8842,12,23.4220,0,161.7307,160.9269,6.7162,50262.1792,0.7489,0.9669,0.8711,-0.8497,entrenamiento
R0562,2026-03-12,C2,Manana,150,338,146,872.8918,56.7957,11,7.9397,1,146.1262,144.0627,7.6275,58618.1715,1.1899,-0.1918,-0.4069,1.6597,entrenamiento
R0563,2026-03-12,C3,Tarde,169,475,234,2133.3432,78.0775,10,0.6160,1,167.1613,176.1778,16.0022,117103.2385,-0.0281,-0.5502,-0.6823,-0.5814,entrenamiento
R0564,2026-03-12,C4,Manana,124,392,136,797.6003,86.3053,17,26.8280,1,122.4418,128.4524,10.7020,80927.5468,-2.0913,-0.8092,-1.4640,-0.0876,entrenamiento
R0565,2026-03-12,C5,Tarde,166,573,153,1053.7583,63.0069,12,27.5285,0,169.5588,174.2923,8.6615,65650.1223,0.6490,0.5072,-0.2585,1.1282,entrenamiento
R0566,2026-03-12,C6,Tarde,142,476,153,1169.8300,52.3999,13,9.9937,1,135.6860,132.8945,8.4147,63323.4540,0.9197,0.0313,-0.4174,2.3688,entrenamiento
R0567,2026-03-12,C7,Tarde,145,375,168,1386.3138,62.9995,16,18.8184,1,142.7476,147.8355,4.5854,34524.0584,2.7642,0.6647,0.0241,0.2867,entrenamiento
R0568,2026-03-12,C8,Tarde,138,325,186,1464.4993,82.5475,11,10.2831,1,141.7355,135.1654,9.7820,71852.2047,1.0365,0.0103,0.2716,-0.1017,entrenamiento
R0569,2026-03-13,C1,Tarde,154,428,161,822.0757,44.6051,8,7.6926,0,154.5343,152.3461,11.6048,87237.4426,0.2826,0.7537,-0.1616,-0.6160,entrenamiento
R0570,2026-03-13,C2,Manana,162,302,207,848.0346,75.4541,13,4.3922,1,160.6803,162.4040,6.9486,50944.4920,-2.4103,-0.1161,-1.0286,-1.6541,entrenamiento
R0571,2026-03-13,C3,Tarde,152,463,179,1413.0781,70.0585,13,12.8055,0,157.6334,149.7147,7.5961,56559.5649,1.4851,1.2809,0.2550,0.2901,entrenamiento
R0572,2026-03-13,C4,Tarde,130,330,132,722.2147,41.9483,10,29.3365,0,128.3852,125.6087,10.5387,78637.7610,0.9241,0.2835,-0.6862,0.6540,entrenamiento
R0573,2026-03-13,C5,Manana,148,477,151,1502.5600,70.0508,15,17.8959,1,152.0796,140.1818,9.0184,66277.0824,1.1781,0.0434,0.4730,-2.2705,entrenamiento
R0574,2026-03-13,C6,Tarde,140,253,138,1462.9927,78.8459,16,23.6954,0,144.1065,142.9425,9.7415,72804.4917,0.5649,-1.3762,1.0008,0.2558,entrenamiento
R0575,2026-03-13,C7,Tarde,164,475,190,1782.3990,37.0818,15,18.6931,1,160.1677,165.5507,15.7919,118475.7527,-0.3695,-0.0613,-1.6727,0.6770,entrenamiento
R0576,2026-03-13,C8,Manana,156,528,160,656.7019,82.3554,9,7.8792,1,156.9400,157.2489,15.5510,114977.5787,-2.2858,-0.4677,-0.6195,-0.9982,entrenamiento
R0577,2026-03-14,C1,Tarde,152,439,208,603.1297,49.3240,9,27.6286,0,151.0326,143.9269,9.9177,76935.2677,-0.9394,0.5072,0.0651,-0.2439,entrenamiento
R0578,2026-03-14,C2,Tarde,166,447,157,1531.2348,76.3933,16,18.3792,1,167.6842,162.7706,12.0747,89173.4606,-0.3427,-0.0429,-0.2143,-0.8967,entrenamiento
R0579,2026-03-14,C3,Manana,163,427,227,723.7328,55.7333,8,19.2020,1,161.2859,157.7167,12.0537,91118.9908,0.1884,0.2203,1.7271,1.6240,entrenamiento
R0580,2026-03-14,C4,Manana,146,238,163,NA,69.4658,9,25.8243,1,142.2808,138.8043,8.4329,65202.0718,-0.0104,-0.5477,-1.4581,0.3963,entrenamiento
R0581,2026-03-14,C5,Tarde,143,389,187,1863.7375,35.1595,13,15.2118,1,139.4674,140.0441,13.3267,97831.6004,-0.4072,-1.4389,-0.4633,0.3828,entrenamiento
R0582,2026-03-14,C6,Manana,148,274,141,887.8022,53.2709,12,8.4330,1,147.3808,155.3564,5.2587,40630.5873,0.3230,0.1991,-1.3618,0.1440,entrenamiento
R0583,2026-03-14,C7,Tarde,154,279,211,595.0234,48.2437,8,17.6346,1,152.8187,154.2799,10.0927,74202.0303,0.5603,-1.1296,-0.5241,-0.7042,entrenamiento
R0584,2026-03-14,C8,Tarde,138,423,187,1630.9614,58.7842,10,4.9286,1,134.4002,145.4060,7.6432,54578.5945,0.2722,1.3623,-0.3346,0.1646,entrenamiento
R0585,2026-03-15,C1,Tarde,143,283,197,524.1801,52.7232,13,4.0738,0,143.8498,144.2024,4.8692,35671.7055,0.6792,0.2134,-1.5748,1.2255,entrenamiento
R0586,2026-03-15,C2,Manana,160,353,179,1371.8412,71.9816,16,27.8016,1,160.9669,156.7717,7.6807,58323.7316,1.0152,0.4121,0.2775,0.7576,entrenamiento
R0587,2026-03-15,C3,Manana,163,535,207,NA,71.5753,17,11.6626,0,159.4149,160.9036,9.0179,68300.7949,0.4451,-2.0293,-1.6108,0.1248,entrenamiento
