pedido_id,semana,centro,canal,camiones_cola,distancia_km,holgura_min,revision_documental,urgente,incidencias_previas,carga_proxy,atraso,compensacion_real_clp
P0931,10,Norte,Sucursal,6,118.4322,15.4233,0,0,2,6.5064,0,0.0000
P0932,10,Sur,Web,8,154.3637,19.4461,0,1,1,7.6397,1,115427.0360
P0933,10,Sur,Sucursal,11,25.3941,11.3350,0,1,2,10.8569,1,126095.1618
P0934,10,Centro,Empresa,4,116.2808,15.4148,1,0,1,3.9774,0,0.0000
P0935,10,Norte,Sucursal,11,112.6265,28.6150,0,0,0,10.7347,0,0.0000
P0936,10,Norte,Web,7,99.9762,20.8302,0,1,0,8.0473,0,0.0000
P0937,10,Sur,Empresa,6,131.3490,23.1944,0,0,1,5.3871,0,0.0000
P0938,10,Norte,Empresa,8,5.6778,20.3657,0,0,1,8.0613,0,0.0000
P0939,10,Norte,Web,7,164.4353,22.7281,0,0,3,7.3486,1,118716.9616
P0940,10,Sur,Web,5,158.8504,36.9649,0,0,3,4.5819,0,0.0000
P0941,10,Norte,Sucursal,8,166.2144,12.5713,0,1,2,7.9627,1,134048.3079
P0942,10,Norte,Web,8,84.3528,25.7035,0,0,1,8.1045,0,0.0000
P0943,10,Centro,Empresa,6,78.9733,7.6975,0,0,0,5.6517,0,0.0000
P0944,10,Sur,Sucursal,3,133.6761,35.8078,0,1,2,2.8739,0,0.0000
P0945,10,Centro,Empresa,5,109.9341,21.7761,0,0,1,4.6061,0,0.0000
P0946,10,Centro,Sucursal,2,147.1089,7.1862,0,0,2,2.2221,0,0.0000
P0947,10,Sur,Sucursal,8,96.7874,28.4543,1,0,0,7.6608,0,0.0000
P0948,10,Norte,Empresa,8,27.7629,14.7501,0,1,0,8.2125,1,116118.4197
P0949,10,Norte,Web,2,142.1284,23.6861,0,0,3,2.2191,0,0.0000
P0950,10,Norte,Web,3,154.0318,9.2735,0,0,2,3.6846,1,126278.8503
P0951,10,Sur,Web,6,88.7172,10.1002,0,0,1,6.0066,0,0.0000
P0952,10,Norte,Web,11,139.0891,18.7682,0,0,2,10.5466,0,0.0000
P0953,10,Norte,Web,4,172.7564,28.1247,1,0,0,4.3148,1,103174.7555
P0954,10,Sur,Sucursal,4,37.3366,28.9615,1,0,1,4.2393,1,121394.4320
P0955,10,Norte,Sucursal,6,127.6535,33.2142,1,1,4,6.0792,0,0.0000
P0956,10,Sur,Empresa,5,78.0861,29.0159,0,1,1,5.2930,0,0.0000
P0957,10,Norte,Web,9,44.0910,34.7526,0,0,2,9.2036,0,0.0000
P0958,10,Sur,Sucursal,6,108.2384,25.3717,0,0,1,5.8858,0,0.0000
P0959,10,Centro,Web,6,53.7620,21.7786,0,0,2,5.7487,0,0.0000
P0960,10,Norte,Empresa,5,151.3415,36.1194,0,1,4,4.4705,0,0.0000
P0961,10,Norte,Empresa,4,152.9781,27.5885,1,1,1,4.1733,0,0.0000
P0962,10,Sur,Empresa,6,156.8709,11.4891,0,0,3,6.1425,0,0.0000
P0963,10,Norte,Sucursal,7,49.8605,8.9243,0,0,1,7.4838,0,0.0000
P0964,10,Norte,Sucursal,12,158.1188,12.9013,0,0,0,12.2210,1,121307.3763
P0965,10,Centro,Web,7,21.9417,10.9685,0,1,1,7.0373,0,0.0000
P0966,10,Norte,Sucursal,5,150.0974,28.0593,0,0,1,4.8307,0,0.0000
P0967,10,Sur,Web,7,109.7876,18.2765,0,0,1,7.1612,0,0.0000
P0968,10,Sur,Sucursal,4,104.4431,19.3134,0,0,2,4.4299,0,0.0000
P0969,10,Norte,Web,7,58.4529,29.7995,1,0,3,6.7678,0,0.0000
P0970,10,Centro,Web,10,144.3846,5.1547,0,0,0,9.6355,0,0.0000
P0971,10,Norte,Sucursal,10,106.2538,21.6408,0,0,1,9.7245,0,0.0000
P0972,10,Sur,Web,3,47.1826,38.5037,0,1,2,2.7304,0,0.0000
P0973,10,Sur,Web,6,165.1461,5.2781,0,1,0,5.6754,0,0.0000
P0974,10,Centro,Sucursal,7,64.4016,18.5746,0,1,2,6.2655,0,0.0000
P0975,10,Centro,Sucursal,4,124.3162,31.7221,0,1,1,4.6298,0,0.0000
P0976,10,Sur,Web,6,170.9173,28.7927,0,0,2,5.2904,0,0.0000
P0977,10,Sur,Empresa,8,64.5761,5.7055,0,0,1,9.1853,0,0.0000
P0978,10,Centro,Web,3,80.8425,13.7837,0,0,3,2.6597,0,0.0000
P0979,10,Norte,Sucursal,4,101.4576,6.5831,0,1,1,4.0852,0,0.0000
P0980,10,Norte,Empresa,10,174.0277,39.5519,0,0,0,10.5091,0,0.0000
P0981,10,Sur,Sucursal,10,154.1159,24.0411,0,0,0,10.2358,1,115041.3953
P0982,10,Centro,Sucursal,6,22.9639,8.3658,0,0,0,6.0088,0,0.0000
P0983,10,Norte,Web,6,170.5661,11.4345,1,0,0,6.4254,0,0.0000
P0984,10,Sur,Web,9,128.4863,18.0442,0,1,2,7.9152,0,0.0000
P0985,10,Sur,Empresa,7,136.5480,38.1050,0,0,1,7.2264,0,0.0000
P0986,10,Centro,Sucursal,6,38.1906,35.4193,0,0,0,5.7827,0,0.0000
P0987,10,Sur,Empresa,3,17.3510,16.7516,0,0,0,3.2629,0,0.0000
P0988,10,Sur,Web,7,170.0863,6.4169,0,0,2,6.6094,0,0.0000
P0989,10,Sur,Web,9,49.5697,27.7240,1,0,1,9.0609,0,0.0000
P0990,10,Norte,Sucursal,4,175.3994,11.0629,1,0,0,3.9975,1,129709.6912
P0991,10,Sur,Empresa,4,174.9631,34.2558,0,1,1,3.4089,0,0.0000
P0992,10,Norte,Sucursal,10,25.3630,39.2104,0,1,2,10.1116,0,0.0000
P0993,10,Sur,Empresa,2,56.3492,23.5466,0,0,2,2.2605,0,0.0000
P0994,10,Norte,Empresa,1,109.0324,38.2067,1,0,2,1.5362,0,0.0000
P0995,10,Sur,Empresa,3,58.4261,32.8193,0,0,0,3.4708,0,0.0000
P0996,10,Norte,Sucursal,5,117.9622,22.6782,0,0,2,5.8173,1,107668.9733
P0997,10,Centro,Empresa,6,32.6235,32.8952,0,0,2,5.7539,0,0.0000
P0998,10,Sur,Sucursal,8,12.0584,37.4883,0,0,2,7.9483,0,0.0000
P0999,10,Norte,Sucursal,7,50.2624,20.8256,1,0,1,6.0822,1,111649.9923
P1000,10,Centro,Sucursal,9,19.0039,20.3482,0,0,1,9.6042,0,0.0000
P1001,11,Sur,Sucursal,1,47.6265,33.2246,0,1,0,0.0329,0,0.0000
P1002,11,Sur,Sucursal,6,64.6953,5.9377,1,0,1,6.3903,0,0.0000
P1003,11,Norte,Web,9,122.3847,23.9719,0,0,0,9.5001,0,0.0000
P1004,11,Sur,Empresa,7,27.2157,26.3592,0,0,2,6.8790,1,127563.8342
P1005,11,Norte,Web,7,45.4492,32.9815,0,0,3,7.0627,0,0.0000
P1006,11,Centro,Web,6,105.9984,20.1564,0,0,4,6.7288,0,0.0000
P1007,11,Centro,Web,5,101.6562,32.9672,0,0,1,4.8252,0,0.0000
P1008,11,Centro,Empresa,10,133.7646,21.8455,0,1,3,9.9599,0,0.0000
P1009,11,Sur,Web,1,25.0573,6.5158,0,0,1,1.2220,0,0.0000
P1010,11,Centro,Web,4,148.4036,25.1835,0,0,0,4.3077,0,0.0000
P1011,11,Norte,Empresa,4,74.2064,33.6212,1,0,3,4.3170,0,0.0000
P1012,11,Norte,Web,5,37.5901,23.6609,0,0,0,4.1067,0,0.0000
P1013,11,Norte,Sucursal,4,171.9566,19.5151,0,1,1,3.1921,0,0.0000
P1014,11,Sur,Empresa,3,55.2231,23.3751,0,0,3,3.4530,0,0.0000
P1015,11,Centro,Web,2,132.6897,35.3821,0,0,4,1.3824,0,0.0000
P1016,11,Centro,Sucursal,5,177.6036,11.4690,0,0,0,5.7275,1,122452.9252
P1017,11,Norte,Web,7,139.3479,36.9568,0,0,1,7.2577,0,0.0000
P1018,11,Sur,Web,5,97.5712,5.3747,0,0,1,4.8193,0,0.0000
P1019,11,Norte,Sucursal,3,152.9332,23.3778,0,0,3,3.8446,0,0.0000
P1020,11,Norte,Web,4,106.8274,14.0009,0,0,2,4.3332,0,0.0000
P1021,11,Sur,Sucursal,3,34.7233,23.8497,0,0,1,3.1594,0,0.0000
P1022,11,Sur,Sucursal,7,131.1978,28.1589,0,0,0,7.1753,0,0.0000
P1023,11,Centro,Empresa,4,27.1324,22.8767,0,1,2,3.7857,0,0.0000
P1024,11,Norte,Web,5,88.0403,16.7495,0,0,2,5.4805,0,0.0000
P1025,11,Centro,Empresa,7,48.8633,36.8165,0,0,1,6.7175,0,0.0000
P1026,11,Centro,Empresa,8,128.5050,12.0723,0,0,3,7.2806,0,0.0000
P1027,11,Norte,Empresa,7,110.7404,16.3864,0,0,1,7.4053,1,108504.1490
P1028,11,Centro,Empresa,3,38.3353,11.6474,0,0,0,3.2858,0,0.0000
P1029,11,Sur,Empresa,8,118.9842,36.1463,0,1,2,8.3691,0,0.0000
P1030,11,Sur,Web,12,110.3701,28.5223,0,0,1,11.6776,0,0.0000
P1031,11,Sur,Sucursal,12,54.8202,27.4367,0,0,0,12.3115,0,0.0000
P1032,11,Sur,Sucursal,6,82.2707,13.9542,0,0,2,5.6323,0,0.0000
P1033,11,Centro,Sucursal,5,87.8019,15.9867,1,0,1,5.2127,0,0.0000
P1034,11,Norte,Web,5,133.2239,25.6450,0,0,0,5.2911,0,0.0000
P1035,11,Sur,Web,8,26.8000,24.5111,0,0,0,7.8255,0,0.0000
P1036,11,Centro,Sucursal,10,151.7210,36.4846,1,0,2,9.9514,0,0.0000
P1037,11,Sur,Empresa,4,96.6444,33.4993,1,0,1,3.5196,0,0.0000
P1038,11,Sur,Empresa,3,133.8805,39.9699,0,1,1,2.7131,0,0.0000
P1039,11,Sur,Sucursal,7,98.7584,22.2053,0,1,1,6.3407,0,0.0000
P1040,11,Norte,Empresa,4,157.4970,35.4037,0,0,0,3.0041,0,0.0000
P1041,11,Centro,Sucursal,7,6.8349,39.0815,0,1,3,6.9118,0,0.0000
P1042,11,Sur,Web,5,123.3522,28.4546,0,0,2,4.6128,0,0.0000
P1043,11,Norte,Empresa,4,41.2053,12.0846,0,1,1,4.1437,0,0.0000
P1044,11,Centro,Empresa,9,76.8504,31.9840,1,0,0,8.9662,1,113995.9890
P1045,11,Sur,Web,6,158.9384,29.6623,0,0,2,5.5400,0,0.0000
P1046,11,Centro,Empresa,4,107.0228,5.8063,0,0,0,4.0604,0,0.0000
P1047,11,Sur,Web,5,75.9862,28.0519,0,1,0,4.2336,0,0.0000
P1048,11,Norte,Sucursal,7,75.7738,12.4917,0,0,2,7.0666,0,0.0000
P1049,11,Sur,Empresa,7,109.1645,32.8580,0,0,0,6.8418,0,0.0000
P1050,11,Norte,Web,7,68.4546,33.6392,1,0,1,6.8442,0,0.0000
P1051,11,Sur,Empresa,5,105.5791,25.9453,0,0,1,5.0294,0,0.0000
P1052,11,Centro,Sucursal,6,85.3801,27.9312,0,1,0,5.2563,0,0.0000
P1053,11,Centro,Web,6,166.1879,15.0876,0,0,0,5.9901,0,0.0000
P1054,11,Norte,Sucursal,6,147.1412,26.7383,0,1,0,5.7232,0,0.0000
P1055,11,Norte,Web,5,152.4359,28.8902,1,0,1,4.7101,0,0.0000
P1056,11,Norte,Sucursal,7,140.6323,37.4473,0,0,1,6.8444,0,0.0000
P1057,11,Norte,Empresa,3,87.3742,15.2363,0,0,2,3.3965,0,0.0000
P1058,11,Centro,Web,8,48.0062,13.5807,0,0,0,7.7713,0,0.0000
P1059,11,Sur,Empresa,5,72.4299,22.1062,0,1,1,5.6918,0,0.0000
P1060,11,Centro,Sucursal,4,29.0627,14.0138,0,0,0,4.0031,0,0.0000
P1061,11,Norte,Web,6,40.2231,24.5961,1,1,1,6.3487,0,0.0000
P1062,11,Sur,Web,8,98.3638,33.9359,0,0,0,7.7193,0,0.0000
P1063,11,Norte,Web,4,65.7598,5.5664,0,1,2,4.4453,0,0.0000
P1064,11,Norte,Empresa,7,137.6305,29.6178,1,0,2,7.0800,0,0.0000
P1065,11,Norte,Empresa,7,155.4337,8.5774,0,0,1,6.8101,1,126595.1128
P1066,11,Sur,Sucursal,9,113.7525,8.9786,1,1,3,8.5044,1,108617.6723
P1067,11,Sur,Sucursal,3,48.1637,8.4103,0,0,0,2.9032,0,0.0000
P1068,11,Centro,Sucursal,3,60.4416,23.1066,0,0,1,3.2666,0,0.0000
P1069,11,Centro,Web,8,77.4110,30.6870,0,0,0,7.5721,0,0.0000
P1070,11,Sur,Sucursal,13,59.0840,17.9043,0,0,1,12.7449,0,0.0000
P1071,11,Sur,Web,5,98.7604,35.8426,1,0,2,5.3402,0,0.0000
P1072,11,Centro,Empresa,7,83.1434,30.3321,0,0,2,7.0376,0,0.0000
P1073,11,Norte,Empresa,8,84.6250,34.6763,0,0,1,8.4346,0,0.0000
P1074,11,Centro,Sucursal,7,14.5275,16.3493,0,0,0,7.3863,0,0.0000
P1075,11,Sur,Sucursal,4,35.7749,29.0656,0,0,2,4.5289,0,0.0000
P1076,11,Sur,Web,8,86.9361,11.2939,0,0,0,8.2136,1,110993.5635
P1077,11,Norte,Sucursal,4,26.4530,37.9294,0,0,0,4.0799,0,0.0000
P1078,11,Centro,Empresa,9,31.2074,35.3121,0,1,0,9.1062,0,0.0000
P1079,11,Centro,Empresa,6,145.7219,12.8219,0,1,2,5.7284,0,0.0000
P1080,11,Sur,Sucursal,3,16.1777,26.8453,0,0,1,3.2316,0,0.0000
P1081,11,Norte,Empresa,7,121.9561,29.1978,0,0,0,7.0570,0,0.0000
P1082,11,Sur,Empresa,8,110.8757,25.6525,1,0,2,7.4154,0,0.0000
P1083,11,Sur,Web,7,38.0901,18.3010,0,0,1,7.0294,0,0.0000
P1084,11,Norte,Empresa,8,NA,20.9450,0,0,2,8.6609,1,123121.4896
P1085,11,Norte,Web,9,53.3358,22.4991,0,0,0,9.5043,0,0.0000
P1086,11,Sur,Empresa,7,71.6059,37.5914,0,0,1,6.0473,0,0.0000
P1087,11,Centro,Web,14,19.0205,27.1253,0,1,3,13.9769,1,116676.8998
P1088,11,Norte,Web,7,90.5386,13.6162,0,0,3,7.6514,0,0.0000
P1089,11,Norte,Empresa,4,116.2549,17.4535,0,0,1,4.2796,0,0.0000
P1090,11,Centro,Empresa,2,65.3310,34.7254,1,0,1,1.4618,0,0.0000
P1091,11,Norte,Empresa,3,171.3233,23.1974,0,1,0,3.2629,0,0.0000
P1092,11,Norte,Sucursal,7,80.2086,12.8650,0,1,1,7.2281,0,0.0000
P1093,11,Centro,Empresa,3,94.0285,12.3660,1,0,3,2.4035,0,0.0000
P1094,11,Sur,Web,9,164.8347,34.6878,0,0,1,8.5366,0,0.0000
P1095,11,Norte,Web,7,123.3001,18.3951,0,0,1,6.6638,0,0.0000
P1096,11,Norte,Sucursal,7,63.4250,16.4539,0,0,2,6.9428,0,0.0000
P1097,11,Centro,Sucursal,11,151.2965,31.2093,0,0,1,10.2332,0,0.0000
P1098,11,Sur,Sucursal,6,106.6027,27.0784,1,0,0,6.1072,0,0.0000
P1099,11,Sur,Empresa,6,169.3557,15.8516,1,0,0,5.6749,0,0.0000
P1100,11,Sur,Empresa,7,138.1544,31.3956,0,1,1,7.3141,0,0.0000
P1101,12,Sur,Web,5,86.2841,25.7653,0,0,1,5.1882,0,0.0000
P1102,12,Centro,Empresa,9,106.1621,35.0423,1,0,3,8.5884,0,0.0000
P1103,12,Norte,Empresa,9,47.7673,30.1612,0,0,1,9.2664,0,0.0000
P1104,12,Centro,Empresa,7,78.1189,24.4927,0,0,4,7.1054,0,0.0000
P1105,12,Norte,Sucursal,5,72.7729,6.4949,0,0,0,4.0183,0,0.0000
P1106,12,Sur,Web,11,109.7623,14.8321,0,0,0,11.0108,0,0.0000
P1107,12,Norte,Sucursal,4,100.0917,8.9567,0,0,0,3.5025,0,0.0000
P1108,12,Centro,Web,5,34.3614,5.3366,0,0,0,4.4814,0,0.0000
P1109,12,Norte,Empresa,5,46.8211,15.6157,0,0,2,5.4721,0,0.0000
P1110,12,Sur,Web,9,30.4168,34.8181,0,1,0,8.8023,0,0.0000
P1111,12,Sur,Sucursal,4,130.2594,25.6163,0,0,0,3.6746,1,112823.3534
P1112,12,Sur,Empresa,3,62.7263,33.9627,0,0,1,3.6842,0,0.0000
P1113,12,Centro,Web,4,41.0638,34.5591,0,0,0,3.1676,0,0.0000
P1114,12,Centro,Empresa,5,174.1808,9.4024,1,0,3,5.1687,0,0.0000
P1115,12,Sur,Web,11,NA,36.5107,0,0,1,11.0957,0,0.0000
P1116,12,Sur,Web,6,82.2336,29.1124,1,0,0,6.7365,0,0.0000
P1117,12,Centro,Empresa,5,108.9085,39.8674,0,0,1,4.7977,0,0.0000
P1118,12,Centro,Sucursal,4,176.0320,19.1050,1,1,2,4.1234,1,125881.4803
P1119,12,Norte,Sucursal,3,149.4503,11.7170,1,1,2,3.4670,1,127310.3127
P1120,12,Centro,Empresa,1,107.9859,28.7017,0,0,2,1.0789,0,0.0000
P1121,12,Norte,Sucursal,10,79.1759,36.5068,0,0,0,10.1644,0,0.0000
P1122,12,Centro,Empresa,4,NA,34.3264,1,0,2,3.5933,0,0.0000
P1123,12,Norte,Sucursal,9,65.6399,37.1603,0,0,1,8.6592,0,0.0000
P1124,12,Norte,Sucursal,12,100.6267,26.5958,0,1,3,11.9453,0,0.0000
P1125,12,Norte,Empresa,11,151.3559,27.2161,0,0,0,11.1033,0,0.0000
P1126,12,Centro,Sucursal,4,51.6863,28.4865,0,0,1,4.2043,0,0.0000
P1127,12,Norte,Empresa,8,37.4259,21.9102,1,0,0,7.0614,0,0.0000
P1128,12,Sur,Sucursal,9,9.7496,26.3985,0,0,1,9.5430,0,0.0000
P1129,12,Sur,Web,7,112.0022,33.9352,1,0,0,6.9757,0,0.0000
P1130,12,Centro,Web,6,154.0108,32.9498,0,0,0,4.8180,0,0.0000
P1131,12,Norte,Web,8,56.6072,22.6392,1,1,0,7.4508,0,0.0000
P1132,12,Norte,Sucursal,7,46.0509,30.6832,0,0,0,7.2870,0,0.0000
P1133,12,Sur,Empresa,6,125.8594,16.1787,0,0,2,5.8505,0,0.0000
P1134,12,Sur,Empresa,4,115.5413,13.1820,0,0,5,4.3887,0,0.0000
P1135,12,Norte,Empresa,10,176.5953,30.7557,0,0,0,9.7075,0,0.0000
P1136,12,Norte,Sucursal,6,81.1484,25.0501,1,0,0,5.9373,0,0.0000
P1137,12,Centro,Empresa,5,136.9587,9.1263,0,0,2,4.3491,0,0.0000
P1138,12,Centro,Sucursal,5,133.6286,26.8286,0,0,3,4.6304,0,0.0000
P1139,12,Centro,Web,6,28.0889,17.6041,0,0,3,6.1512,0,0.0000
P1140,12,Centro,Sucursal,4,46.0446,17.0840,0,0,1,4.1231,0,0.0000
P1141,12,Centro,Web,3,12.5939,31.2492,1,1,4,2.8890,0,0.0000
P1142,12,Centro,Empresa,6,132.7785,23.1620,0,0,1,6.3243,0,0.0000
P1143,12,Norte,Web,8,67.6639,8.8390,0,0,2,7.4789,1,122578.1360
P1144,12,Sur,Empresa,8,22.7666,17.2717,0,1,3,8.0492,1,121121.3596
P1145,12,Norte,Sucursal,8,70.7530,11.6928,0,1,1,7.8129,0,0.0000
P1146,12,Centro,Empresa,5,48.2080,5.7847,0,1,0,4.5776,0,0.0000
P1147,12,Sur,Sucursal,8,97.7344,11.2214,0,0,2,8.1575,0,0.0000
P1148,12,Norte,Web,7,101.1313,35.8430,0,0,2,6.8452,0,0.0000
P1149,12,Centro,Empresa,7,160.0189,17.3039,0,0,1,6.2484,0,0.0000
P1150,12,Norte,Web,8,16.7623,16.1769,0,0,1,7.8597,0,0.0000
P1151,12,Norte,Web,7,157.0126,9.1305,0,1,2,7.0958,1,126789.9436
P1152,12,Norte,Sucursal,6,136.4481,39.1083,1,0,1,6.5491,0,0.0000
P1153,12,Centro,Empresa,8,129.0492,18.4024,0,0,0,8.6451,0,0.0000
P1154,12,Norte,Web,1,104.0375,13.8846,1,1,0,1.4136,0,0.0000
P1155,12,Sur,Web,10,129.9530,12.7033,0,0,1,9.9526,1,126806.1098
P1156,12,Centro,Web,4,141.7278,34.4339,1,0,1,3.9859,0,0.0000
P1157,12,Sur,Web,4,118.6570,18.2024,0,0,1,4.3182,0,0.0000
P1158,12,Norte,Web,5,10.1176,20.8968,0,0,1,5.3143,0,0.0000
P1159,12,Norte,Web,9,98.5017,30.1421,0,0,1,9.1747,0,0.0000
P1160,12,Centro,Web,10,175.0094,13.2368,0,0,2,9.2202,0,0.0000
P1161,12,Centro,Web,5,125.7762,22.5197,0,0,0,4.6157,0,0.0000
P1162,12,Norte,Sucursal,4,104.7547,39.4663,0,0,1,3.8031,0,0.0000
P1163,12,Norte,Web,7,140.4963,14.0565,0,0,0,7.0093,0,0.0000
P1164,12,Sur,Empresa,2,67.9762,15.8262,0,0,2,2.2914,0,0.0000
P1165,12,Norte,Empresa,2,7.3560,21.7575,0,0,1,2.2312,0,0.0000
P1166,12,Norte,Web,5,179.2077,8.5553,1,0,0,4.8393,0,0.0000
P1167,12,Sur,Sucursal,10,58.2006,8.9852,0,0,3,9.8928,0,0.0000
P1168,12,Norte,Empresa,7,126.2100,34.3065,0,0,1,6.5782,0,0.0000
P1169,12,Centro,Web,5,110.2104,24.8234,0,0,0,4.8668,1,106613.1327
P1170,12,Norte,Web,6,5.6813,32.8248,0,0,2,5.7064,0,0.0000
P1171,12,Sur,Sucursal,5,55.9005,22.5086,0,0,1,5.1305,1,122519.5470
P1172,12,Sur,Web,5,29.0395,18.5723,0,1,0,4.9591,0,0.0000
P1173,12,Norte,Sucursal,3,38.3883,9.2717,0,1,1,3.1515,0,0.0000
P1174,12,Centro,Web,9,159.3387,6.2187,0,0,3,8.8316,1,116089.5161
P1175,12,Centro,Empresa,3,86.8683,29.3618,0,0,2,3.0261,0,0.0000
P1176,12,Centro,Empresa,6,38.0810,15.6309,0,1,0,5.9858,0,0.0000
P1177,12,Norte,Sucursal,10,152.5990,33.1914,1,0,3,9.7894,0,0.0000
P1178,12,Sur,Empresa,6,NA,14.7319,0,0,0,6.4734,0,0.0000
P1179,12,Centro,Web,6,109.8224,31.9337,0,0,1,5.2781,0,0.0000
P1180,12,Norte,Empresa,6,84.7760,22.2076,0,1,2,6.1828,1,124157.6176
P1181,12,Centro,Empresa,3,62.4645,39.7719,0,0,4,3.3828,0,0.0000
P1182,12,Centro,Empresa,3,77.0857,8.4557,0,0,3,2.9377,1,117827.1385
P1183,12,Norte,Web,4,30.1243,34.8445,0,0,2,4.2378,0,0.0000
P1184,12,Norte,Web,5,160.0175,34.4271,0,1,0,5.2446,0,0.0000
P1185,12,Sur,Sucursal,10,119.4824,19.2082,0,0,0,10.3066,0,0.0000
P1186,12,Centro,Web,3,118.3693,37.4997,0,0,1,2.8286,0,0.0000
P1187,12,Norte,Sucursal,5,136.7406,27.4071,0,0,3,5.1839,0,0.0000
P1188,12,Norte,Sucursal,5,NA,10.2487,0,0,3,5.1173,1,111314.3775
P1189,12,Centro,Empresa,4,25.9742,24.9807,0,0,0,3.9280,0,0.0000
P1190,12,Norte,Empresa,12,26.9384,29.2856,1,1,2,12.5277,0,0.0000
P1191,12,Sur,Sucursal,6,57.7372,34.9019,0,1,0,5.9528,0,0.0000
P1192,12,Sur,Sucursal,6,53.8508,22.1485,0,1,3,6.0008,0,0.0000
P1193,12,Sur,Empresa,11,45.8199,27.6978,0,0,1,10.7431,0,0.0000
P1194,12,Centro,Web,15,177.2657,33.0228,0,0,1,15.0896,0,0.0000
P1195,12,Norte,Web,5,15.2027,19.2594,0,1,0,4.7320,0,0.0000
P1196,12,Norte,Web,10,89.1897,14.4723,0,1,2,9.7068,1,107279.5121
P1197,12,Norte,Web,8,169.0996,33.6459,0,0,0,7.5163,0,0.0000
P1198,12,Norte,Web,11,62.3404,34.6740,0,1,2,10.6889,0,0.0000
P1199,12,Centro,Web,8,149.6502,13.5121,0,0,0,7.5564,0,0.0000
P1200,12,Centro,Web,4,93.1694,39.6183,0,0,2,4.0548,0,0.0000
